Price,Close,High,Low,Open,Volume
2025-06-27,8.0,8.0,8.0,8.0,101
2025-06-30,7.800000190734863,8.0,7.800000190734863,8.0,308
2025-07-01,7.800000190734863,7.800000190734863,7.800000190734863,7.800000190734863,0
2025-07-02,7.0,7.75,7.0,7.75,249
2025-07-03,7.0,7.0,7.0,7.0,2000
2025-07-07,7.0,7.0,7.0,7.0,200
2025-07-08,6.375,6.5,6.375,6.5,2800
2025-07-09,6.25,6.25,6.25,6.25,996
2025-07-10,5.0,6.0,4.989999771118164,6.0,776
2025-07-11,5.829999923706055,6.0,5.75,6.0,1061
2025-07-14,5.829999923706055,5.829999923706055,5.829999923706055,5.829999923706055,0
2025-07-15,5.747499942779541,5.88100004196167,5.747499942779541,5.829999923706055,2109
2025-07-16,5.747499942779541,5.747499942779541,5.747499942779541,5.747499942779541,0
2025-07-17,5.75,5.75,5.75,5.75,1114
2025-07-18,5.75,5.75,5.75,5.75,0
2025-07-21,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,300
2025-07-22,5.75,5.75,5.75,5.75,200
2025-07-23,5.75,5.75,5.699999809265137,5.699999809265137,400
2025-07-24,5.75,5.75,5.75,5.75,100
2025-07-25,5.75,5.75,5.75,5.75,100
2025-07-28,5.75,5.75,5.75,5.75,135
2025-07-29,5.75,5.75,5.75,5.75,100
2025-07-30,5.75,5.75,5.75,5.75,110
2025-07-31,5.75,5.75,5.75,5.75,100
2025-08-01,5.75,5.75,5.75,5.75,100
2025-08-04,5.75,5.75,5.75,5.75,120
2025-08-05,5.739999771118164,5.739999771118164,5.739999771118164,5.739999771118164,115
2025-08-06,5.730000019073486,5.75,5.730000019073486,5.75,274
2025-08-07,5.730000019073486,5.730000019073486,5.730000019073486,5.730000019073486,0
2025-08-08,5.730000019073486,5.730000019073486,5.730000019073486,5.730000019073486,0
2025-08-11,5.5,5.5,5.5,5.5,312
2025-08-12,5.5,5.75,5.5,5.75,500
2025-08-13,5.5,5.5,5.5,5.5,533
2025-08-14,5.400000095367432,5.5,5.400000095367432,5.5,1120
2025-08-15,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,400
2025-08-18,5.0,5.400000095367432,5.0,5.400000095367432,4540
2025-08-19,5.0,5.0,5.0,5.0,0
2025-08-20,4.949999809265137,4.95989990234375,4.949999809265137,4.95989990234375,426
2025-08-21,4.900000095367432,4.909900188446045,4.900000095367432,4.909900188446045,699
2025-08-22,4.889999866485596,4.889999866485596,4.889999866485596,4.889999866485596,225
2025-08-25,3.6470000743865967,3.8524999618530273,3.619999885559082,3.690000057220459,1201
2025-08-26,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,654
2025-08-27,3.612499952316284,3.612499952316284,3.5,3.509999990463257,4471
2025-08-28,3.25,3.5899999141693115,3.25,3.5899999141693115,3030
2025-08-29,3.490000009536743,3.490000009536743,3.299999952316284,3.299999952316284,1536
2025-09-02,3.490000009536743,3.490000009536743,3.490000009536743,3.490000009536743,0
2025-09-03,3.490000009536743,3.490000009536743,3.490000009536743,3.490000009536743,0
2025-09-04,3.490000009536743,3.490000009536743,3.490000009536743,3.490000009536743,0
2025-09-05,3.490000009536743,3.490000009536743,3.490000009536743,3.490000009536743,0
2025-09-08,3.490000009536743,3.490000009536743,3.490000009536743,3.490000009536743,0
2025-09-09,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,100
2025-09-10,2.2300000190734863,2.299999952316284,2.2300000190734863,2.299999952316284,1685
2025-09-11,1.899999976158142,1.9824999570846558,1.899999976158142,1.9824999570846558,225
2025-09-12,1.5,1.9500000476837158,1.5,1.9500000476837158,4205
2025-09-15,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,1002
2025-09-16,1.0,1.7999999523162842,1.0,1.7999999523162842,10996
2025-09-17,1.399999976158142,1.5,1.399999976158142,1.5,2003
2025-09-18,1.3799999952316284,1.3799999952316284,1.3799999952316284,1.3799999952316284,600
2025-09-19,1.3799999952316284,1.3799999952316284,1.3799999952316284,1.3799999952316284,1205
2025-09-22,1.3359999656677246,1.3359999656677246,1.0,1.0,5196
2025-09-23,1.1200000047683716,1.1200000047683716,1.1200000047683716,1.1200000047683716,198
2025-09-24,1.2000000476837158,1.2999999523162842,1.1200000047683716,1.2999999523162842,8700
2025-09-25,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2025-09-26,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2025-09-29,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2025-09-30,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2025-10-01,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2025-10-02,0.7940999865531921,0.7940999865531921,0.7940999865531921,0.7940999865531921,500
2025-10-03,1.190000057220459,1.2000000476837158,1.190000057220459,1.2000000476837158,500
2025-10-06,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0
2025-10-07,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0
2025-10-08,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0
2025-10-09,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0
2025-10-10,1.190000057220459,1.190000057220459,1.190000057220459,1.190000057220459,0
2025-10-13,0.49000000953674316,0.5304999947547913,0.49000000953674316,0.5304999947547913,23658
2025-10-14,0.36000001430511475,0.4950000047683716,0.36000001430511475,0.3799999952316284,50648
2025-10-15,0.3799999952316284,0.43549999594688416,0.3799999952316284,0.43549999594688416,4015
2025-10-16,0.3799999952316284,0.3799999952316284,0.3799999952316284,0.3799999952316284,0
2025-10-17,0.49000000953674316,0.49000000953674316,0.44999998807907104,0.44999998807907104,27001
2025-10-20,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,161
2025-10-21,0.38999998569488525,0.699999988079071,0.38999998569488525,0.699999988079071,1025
2025-10-22,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,0
2025-10-23,0.75,0.75,0.7450000047683716,0.7450000047683716,523
2025-10-24,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,141
2025-10-27,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0
2025-10-28,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0
2025-10-29,0.5989000201225281,0.5989000201225281,0.5989000201225281,0.5989000201225281,540
2025-10-30,0.5989000201225281,0.5989000201225281,0.5989000201225281,0.5989000201225281,0
2025-10-31,0.5989000201225281,0.5989000201225281,0.5989000201225281,0.5989000201225281,0
2025-11-03,0.15000000596046448,0.4000000059604645,0.15000000596046448,0.4000000059604645,3092
2025-11-04,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,1006
2025-11-05,0.4000000059604645,0.5099999904632568,0.4000000059604645,0.5099999904632568,3980
2025-11-06,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,21500
2025-11-07,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,15000
2025-11-10,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
2025-11-11,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
2025-11-12,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
2025-11-13,0.5099999904632568,0.5099999904632568,0.5,0.5099999904632568,2352
2025-11-14,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.5099999904632568,4203
2025-11-17,0.30000001192092896,0.5099999904632568,0.30000001192092896,0.5099999904632568,43308
2025-11-18,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,804
2025-11-19,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
2025-11-20,0.4000000059604645,0.5,0.4000000059604645,0.47999998927116394,30000
2025-11-21,0.5,0.5,0.5,0.5,6104
2025-11-24,0.2791999876499176,0.5,0.2791999876499176,0.4000000059604645,7835
2025-11-25,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,10005
2025-11-26,0.4000000059604645,0.49000000953674316,0.4000000059604645,0.4000000059604645,24300
2025-11-28,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
2025-12-01,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
2025-12-02,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
2025-12-03,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0
2025-12-04,0.375,0.4124999940395355,0.375,0.4000000059604645,5694
2025-12-05,0.375,0.375,0.375,0.375,0
2025-12-08,0.375,0.375,0.375,0.375,0
2025-12-09,0.375,0.375,0.375,0.375,20000
2025-12-10,0.375,0.375,0.375,0.375,0
2025-12-11,0.375,0.375,0.375,0.375,0
2025-12-12,0.375,0.375,0.375,0.375,0
2025-12-15,0.34689998626708984,0.4000000059604645,0.34689998626708984,0.4000000059604645,2416
2025-12-16,0.3440000116825104,0.351749986410141,0.3440000116825104,0.351749986410141,2671
2025-12-17,0.375,0.375,0.375,0.375,4000
2025-12-18,0.375,0.375,0.375,0.375,0
2025-12-19,0.375,0.375,0.375,0.375,5000
2025-12-22,0.39899998903274536,0.39899998903274536,0.375,0.375,23211
2025-12-23,0.32510000467300415,0.32510000467300415,0.32510000467300415,0.32510000467300415,200
2025-12-24,0.32510000467300415,0.32510000467300415,0.32510000467300415,0.32510000467300415,0
2025-12-26,0.3000999987125397,0.3019999861717224,0.3000999987125397,0.3019999861717224,4000
2025-12-29,0.3000999987125397,0.3000999987125397,0.3000999987125397,0.3000999987125397,0
2025-12-30,0.39899998903274536,0.39899998903274536,0.39899998903274536,0.39899998903274536,2013
2025-12-31,0.3799999952316284,0.3799999952316284,0.3799999952316284,0.3799999952316284,206
